timestamp,AvgTicketPrice,Carrier,dayOfWeek,Dest,DestAirportID,DestCityName,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginRegion,OriginWeather,DestCountry,FlightDelay,Cancelled
"Sep 14, 2023 @ 17:12:09.000",615.746,ES-Air,3,Newark Liberty International Airport,EWR,Newark,US-NJ,Heavy Fog,"6,933.30","4,308.15",0,No Delay,8WOLXDT,10.50500112,630.3,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,IT-62,Hail,US,FALSE,TRUE
"Sep 14, 2023 @ 17:11:14.000",801.369,Logstash Airways,3,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Rain,"9,385.54","5,831.90",75,Carrier Delay,DK0MHUY,9.482929244,568.976,Dublin Airport,DUB,Dublin,IE,IE-D,Heavy Fog,CN,TRUE,FALSE
"Sep 14, 2023 @ 17:03:36.000",150.223,JetBeats,3,Kansas City International Airport,MCI,Kansas City,US-MO,Cloudy,"1,301.32",808.604,0,No Delay,Q99GLNS,1.668361235,100.102,Charlotte Douglas International Airport,CLT,Charlotte,US,US-NC,Hail,US,FALSE,TRUE
"Sep 14, 2023 @ 16:56:07.000",101.28,Logstash Airways,3,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Rain,"5,059.28","3,143.69",0,No Delay,NFUAYPK,6.022955317,361.377,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Cloudy,RU,FALSE,FALSE
"Sep 14, 2023 @ 16:35:11.000",999.994,Logstash Airways,3,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Clear,"7,985.79","4,962.14",0,No Delay,8FGNLFJ,6.337924183,380.275,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,SE-BD,Sunny,PL,FALSE,FALSE
"Sep 14, 2023 @ 16:30:03.000",636.47,JetBeats,3,Turin Airport,TO11,Torino,IT-21,Thunder & Lightning,"6,584.65","4,091.51",0,No Delay,PQ0EGL0,8.441854411,506.511,Lester B. Pearson International Airport,YYZ,Toronto,CA,CA-ON,Clear,IT,FALSE,FALSE
"Sep 14, 2023 @ 16:28:44.000",716.244,Kibana Airlines,3,Verona Villafranca Airport,VR10,Verona,IT-34,Hail,"11,294.63","7,018.16",0,No Delay,DVU00SG,11.07316278,664.39,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 14, 2023 @ 16:28:44.000",670.061,ES-Air,3,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,SE-BD,Thunder & Lightning,"8,987.11","5,584.33",0,No Delay,CURIKZ7,8.810888199,528.653,Incheon International Airport,ICN,Seoul,KR,SE-BD,Thunder & Lightning,IT,FALSE,FALSE
"Sep 14, 2023 @ 16:21:01.000",403.082,Logstash Airways,3,OR Tambo International Airport,JNB,Johannesburg,SE-BD,Cloudy,"8,189.52","5,088.73",0,No Delay,98RJ4JZ,8.028945161,481.737,Malpensa International Airport,MI12,Milan,IT,IT-25,Clear,ZA,FALSE,FALSE
"Sep 14, 2023 @ 16:21:01.000",299.614,Logstash Airways,3,Zurich Airport,ZRH,Zurich,CH-ZH,Thunder & Lightning,"7,088.60","4,404.65",0,No Delay,YB37DTM,6.563516965,393.811,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Sunny,CH,FALSE,TRUE
"Sep 14, 2023 @ 16:13:00.000",913.88,ES-Air,3,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Sunny,"8,493.84","5,277.83",0,No Delay,PLL98H0,6.741141191,404.468,Kansai International Airport,KIX,Osaka,JP,SE-BD,Sunny,PL,FALSE,FALSE
"Sep 14, 2023 @ 16:10:27.000",907.582,JetBeats,3,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Cloudy,"4,634.52","2,879.76",0,No Delay,BNWT7XF,5.149468844,308.968,Rajiv Gandhi International Airport,HYD,Hyderabad,IN,SE-BD,Heavy Fog,CN,FALSE,FALSE
"Sep 14, 2023 @ 16:10:27.000",966.018,JetBeats,3,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,"7,088.60","4,404.65",0,No Delay,3VROKHD,9.845275447,590.717,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Clear,CH,FALSE,FALSE
"Sep 14, 2023 @ 15:54:07.000",363.465,JetBeats,3,Milano Linate Airport,MI11,Milan,IT-25,Rain,"7,433.12","4,618.73",0,No Delay,K7L8YSF,8.259025435,495.542,Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Clear,IT,FALSE,FALSE
"Sep 14, 2023 @ 15:34:03.000",573.514,ES-Air,3,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Sunny,"11,390.36","7,077.64",210,NAS Delay,A9MQ92L,13.49154578,809.493,Cape Town International Airport,CPT,Cape Town,ZA,SE-BD,Hail,RU,TRUE,FALSE
"Sep 14, 2023 @ 15:31:22.000",368.446,Kibana Airlines,3,Wichita Mid Continent Airport,ICT,Wichita,US-KS,Sunny,"12,132.32","7,538.67",150,Late Aircraft Delay,Q60P9XE,14.39442719,863.666,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Hail,US,TRUE,FALSE
"Sep 14, 2023 @ 15:30:57.000",548.84,Kibana Airlines,3,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Thunder & Lightning,"11,853.34","7,365.32",0,No Delay,3S7312G,11.6209168,697.255,Washington Dulles International Airport,IAD,Washington,US,US-DC,Cloudy,CN,FALSE,FALSE
"Sep 14, 2023 @ 15:27:24.000",808.966,ES-Air,3,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Sunny,"12,236.10","7,603.16",0,No Delay,ZWE2B4D,18.53954053,"1,112.37",Reno Tahoe International Airport,RNO,Reno,US,US-NV,Thunder & Lightning,AU,FALSE,TRUE
"Sep 14, 2023 @ 15:27:24.000",494.107,JetBeats,3,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,SE-BD,Rain,"10,838.89","6,734.97",0,No Delay,T3B0M1S,13.89601259,833.761,Jorge Chavez International Airport,LIM,Lima,PE,SE-BD,Sunny,IT,FALSE,FALSE
"Sep 14, 2023 @ 15:27:24.000",813.913,ES-Air,3,Ministro Pistarini International Airport,EZE,Buenos Aires,AR-B,Thunder & Lightning,"11,260.55","6,996.98",0,No Delay,JNF77M6,10.42643824,625.586,Bologna Guglielmo Marconi Airport,BO08,Bologna,IT,IT-45,Thunder & Lightning,AR,FALSE,FALSE
"Sep 14, 2023 @ 15:24:28.000",739.545,Logstash Airways,3,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,"6,476.98","4,024.61",0,No Delay,1A32ZHR,6.74685114,404.811,Philadelphia International Airport,PHL,Philadelphia,US,US-PA,Damaging Wind,CH,FALSE,FALSE
"Sep 14, 2023 @ 15:17:19.000",782.478,Logstash Airways,3,Ministro Pistarini International Airport,EZE,Buenos Aires,SE-BD,Damaging Wind,"11,098.51","6,896.29",225,Late Aircraft Delay,96KIPDR,12.99875842,779.926,London Gatwick Airport,LGW,London,GB,GB-ENG,Thunder & Lightning,AR,TRUE,TRUE
"Sep 14, 2023 @ 15:16:54.000",727.859,ES-Air,3,Verona Villafranca Airport,VR10,Verona,IT-34,Rain,"8,102.96","5,034.95",0,No Delay,ISIXZM6,9.646379979,578.783,Tampa International Airport,TPA,Tampa,US,US-FL,Hail,IT,FALSE,FALSE
"Sep 14, 2023 @ 15:15:53.000",860.482,Logstash Airways,3,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Clear,"5,788.39","3,596.74",0,No Delay,1RBIYP0,6.029573008,361.774,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Cloudy,CN,FALSE,FALSE
"Sep 14, 2023 @ 15:01:43.000",728.46,JetBeats,3,Itami Airport,ITM,Osaka,SE-BD,Sunny,"8,828.86","5,486.00",0,No Delay,TZOI8XM,12.26231169,735.739,Berlin-Tegel Airport,TXL,Berlin,DE,DE-BE,Cloudy,JP,FALSE,FALSE
"Sep 14, 2023 @ 14:58:16.000",379.764,JetBeats,3,Lester B. Pearson International Airport,YYZ,Toronto,CA-ON,Cloudy,"6,172.76","3,835.58",0,No Delay,JFQVEUB,7.348524637,440.911,Jorge Chavez International Airport,LIM,Lima,PE,SE-BD,Sunny,CA,FALSE,FALSE
"Sep 14, 2023 @ 14:52:05.000",668.816,Kibana Airlines,3,Vienna International Airport,VIE,Vienna,AT-9,Sunny,"15,960.90","9,917.65",0,No Delay,RK0ASWR,24.18318624,"1,450.99",Sydney Kingsford Smith International Airport,SYD,Sydney,AU,SE-BD,Thunder & Lightning,AT,FALSE,TRUE
"Sep 14, 2023 @ 14:34:53.000",931.953,ES-Air,3,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Hail,"11,789.46","7,325.63",0,No Delay,4YOA44N,9.356715405,561.403,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,AR-B,Sunny,AU,FALSE,FALSE
"Sep 14, 2023 @ 14:34:44.000",955.799,Logstash Airways,3,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Cloudy,"14,502.19","9,011.24",0,No Delay,MXH3635,21.9730112,"1,318.38",Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Heavy Fog,AU,FALSE,FALSE
"Sep 14, 2023 @ 14:10:42.000",689.544,Logstash Airways,3,Scott AFB/Midamerica Airport,BLV,Belleville,US-IL,Sunny,"7,274.15","4,519.95",0,No Delay,Y2Z31JR,8.082391852,484.944,Copenhagen Kastrup Airport,CPH,Copenhagen,DK,DK-84,Sunny,US,FALSE,FALSE
"Sep 14, 2023 @ 14:10:27.000",584.854,ES-Air,3,Oslo Gardermoen Airport,OSL,Oslo,NO-02,Thunder & Lightning,"8,349.27","5,188.00",0,No Delay,RC03YCE,12.65041496,759.025,Kansai International Airport,KIX,Osaka,JP,SE-BD,Damaging Wind,NO,FALSE,FALSE
"Sep 14, 2023 @ 14:09:08.000",269.143,Kibana Airlines,3,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Rain,"7,422.24","4,611.97",0,No Delay,JAWK7IW,7.276706717,436.602,Incheon International Airport,ICN,Seoul,KR,SE-BD,Hail,SE,FALSE,FALSE
"Sep 14, 2023 @ 14:05:12.000",451.113,JetBeats,3,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Thunder & Lightning,"7,784.50","4,837.07",0,No Delay,E71LN2N,9.267263522,556.036,Sydney Kingsford Smith International Airport,SYD,Sydney,AU,SE-BD,Sunny,JP,FALSE,FALSE
"Sep 14, 2023 @ 14:00:41.000",986.986,Kibana Airlines,3,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,SE-BD,Rain,"11,131.73","6,916.94",0,No Delay,L637ISB,10.30715881,618.43,Barcelona International Airport,BCN,Barcelona,ES,ES-CT,Thunder & Lightning,CL,FALSE,TRUE
"Sep 14, 2023 @ 13:55:18.000",935.303,ES-Air,3,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Thunder & Lightning,"9,564.81","5,943.30",0,No Delay,C3SLOK6,7.591118748,455.467,Tucson International Airport,TUS,Tucson,US,US-AZ,Rain,PL,FALSE,FALSE
"Sep 14, 2023 @ 13:46:57.000",885.213,JetBeats,3,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Sunny,"7,512.43","4,668.01",210,NAS Delay,PEALLCY,14.88246431,892.948,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Hail,JP,TRUE,FALSE
"Sep 14, 2023 @ 13:39:39.000",943.537,ES-Air,3,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Thunder & Lightning,"6,738.62","4,187.18",0,No Delay,I06TJ8S,7.487351952,449.241,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Rain,CN,FALSE,TRUE
"Sep 14, 2023 @ 13:22:49.000",864.315,ES-Air,3,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA-MB,Cloudy,"7,286.13","4,527.39",0,No Delay,H6712C7,10.11962511,607.178,Warsaw Chopin Airport,WAW,Warsaw,PL,PL-MZ,Sunny,CA,FALSE,FALSE
"Sep 14, 2023 @ 13:22:49.000",295.16,JetBeats,3,Spokane International Airport,GEG,Spokane,US-WA,Hail,"6,939.68","4,312.12",0,No Delay,LJMMH02,8.261526105,495.692,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Sunny,US,FALSE,FALSE
"Sep 14, 2023 @ 13:21:42.000",277.135,Kibana Airlines,3,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Heavy Fog,"9,498.07","5,901.83",105,Carrier Delay,02TIX2F,14.94176995,896.506,Manchester Airport,MAN,Manchester,GB,GB-ENG,Clear,JP,TRUE,FALSE
"Sep 14, 2023 @ 13:19:34.000",593.63,Logstash Airways,3,Naples International Airport,NA01,Naples,IT-72,Hail,"1,026.23",637.671,0,No Delay,Z3S8ZNR,0.900203694,54.012,Barcelona International Airport,BCN,Barcelona,ES,ES-CT,Heavy Fog,IT,FALSE,TRUE
"Sep 14, 2023 @ 13:16:24.000",984.761,ES-Air,3,Zurich Airport,ZRH,Zurich,CH-ZH,Heavy Fog,"7,088.60","4,404.65",0,No Delay,D5DV34P,9.087946567,545.277,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Heavy Fog,CH,FALSE,FALSE
"Sep 14, 2023 @ 13:15:05.000",589.611,Logstash Airways,3,Verona Villafranca Airport,VR10,Verona,IT-34,Sunny,"1,654.35","1,027.96",0,No Delay,27SRNHD,2.506584899,150.395,Stockholm-Arlanda Airport,ARN,Stockholm,SE,SE-AB,Cloudy,IT,FALSE,FALSE
"Sep 14, 2023 @ 13:15:05.000",241.336,Logstash Airways,3,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Cloudy,"1,231.22",765.045,300,Weather Delay,Y52PADT,6.86548669,411.929,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,SE-BD,Rain,CN,TRUE,FALSE
"Sep 14, 2023 @ 13:14:41.000",287.346,JetBeats,3,Gulfport Biloxi International Airport,GPT,Gulfport,US-MS,Clear,"13,593.06","8,446.34",0,No Delay,SUJSPNY,10.78814457,647.289,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,SE-BD,Damaging Wind,US,FALSE,FALSE
"Sep 14, 2023 @ 13:07:34.000",656.372,Kibana Airlines,3,Zurich Airport,ZRH,Zurich,CH-ZH,Cloudy,"7,088.60","4,404.65",0,No Delay,MXAEAX8,6.949606198,416.976,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Damaging Wind,CH,FALSE,FALSE
"Sep 14, 2023 @ 13:07:34.000",676.739,Logstash Airways,3,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Clear,"2,211.81","1,374.35",45,Late Aircraft Delay,UWEX8S9,2.797971045,167.878,New Chitose Airport,CTS,Chitose / Tomakomai,JP,SE-BD,Sunny,CN,TRUE,FALSE
"Sep 14, 2023 @ 13:06:12.000",561.169,Kibana Airlines,3,Guangzhou Baiyun International Airport,CAN,Guangzhou,SE-BD,Rain,"9,537.91","5,926.59",0,No Delay,TXFZUX1,11.3546601,681.28,Cagliari Elmas Airport,CA07,Cagliari,IT,IT-88,Rain,CN,FALSE,FALSE
"Sep 14, 2023 @ 13:03:42.000",574.004,JetBeats,3,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Thunder & Lightning,"9,354.25","5,812.46",0,No Delay,SC693EE,8.205479734,492.329,El Dorado International Airport,BOG,Bogota,CO,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 14, 2023 @ 13:00:48.000",729.602,Kibana Airlines,3,Vienna International Airport,VIE,Vienna,AT-9,Thunder & Lightning,"7,960.40","4,946.37",300,Carrier Delay,8RSF9GB,17.06121769,"1,023.67",Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Rain,AT,TRUE,TRUE
"Sep 14, 2023 @ 12:55:07.000",884.796,Kibana Airlines,3,Turin Airport,TO11,Torino,IT-21,Rain,"7,747.40","4,814.01",315,NAS Delay,48DVRFT,13.85822446,831.493,Edmonton International Airport,CYEG,Edmonton,CA,CA-AB,Thunder & Lightning,IT,TRUE,TRUE
"Sep 14, 2023 @ 12:49:13.000",495.734,JetBeats,3,Kansai International Airport,KIX,Osaka,SE-BD,Sunny,837.223,520.226,345,Carrier Delay,ZLWZZIH,6.823362114,409.402,Gimpo International Airport,GMP,Seoul,KR,SE-BD,Cloudy,JP,TRUE,FALSE
"Sep 14, 2023 @ 12:47:48.000",464.73,JetBeats,3,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Heavy Fog,"7,823.42","4,861.25",165,NAS Delay,U8KUF80,9.612647442,576.759,Malpensa International Airport,MI12,Milan,IT,IT-25,Sunny,RU,TRUE,FALSE
"Sep 14, 2023 @ 12:46:05.000",841.019,ES-Air,3,Milano Linate Airport,MI11,Milan,IT-25,Sunny,"7,294.61","4,532.66",165,Weather Delay,LOMRML5,10.34854827,620.913,Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Thunder & Lightning,IT,TRUE,FALSE
"Sep 14, 2023 @ 12:46:05.000",766.492,JetBeats,3,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA-ON,Thunder & Lightning,"5,167.29","3,210.81",45,Carrier Delay,50RRILN,8.579229684,514.754,Manchester Airport,MAN,Manchester,GB,GB-ENG,Clear,CA,TRUE,TRUE
"Sep 14, 2023 @ 12:37:20.000",365.328,Logstash Airways,3,Narita International Airport,NRT,Tokyo,SE-BD,Rain,"2,946.89","1,831.11",0,No Delay,WLY3E2A,3.508198163,210.492,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,SE-BD,Sunny,JP,FALSE,FALSE
"Sep 14, 2023 @ 12:34:52.000",164.137,Kibana Airlines,3,Turin Airport,TO11,Torino,IT-21,Clear,0,0,135,NAS Delay,IYJ3YEY,2.25,135,Turin Airport,TO11,Torino,IT,IT-21,Rain,IT,TRUE,FALSE
"Sep 14, 2023 @ 12:30:11.000",428.912,Kibana Airlines,3,Milano Linate Airport,MI11,Milan,IT-25,Cloudy,"4,677.19","2,906.27",0,No Delay,3THABG1,5.568088618,334.085,Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 14, 2023 @ 12:29:10.000",776.199,Logstash Airways,3,Genoa Cristoforo Colombo Airport,GE01,Genova,IT-42,Rain,"8,194.04","5,091.54",240,Late Aircraft Delay,WHQYFGX,10.82836924,649.702,Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Damaging Wind,IT,TRUE,FALSE
"Sep 14, 2023 @ 12:28:35.000",665.519,JetBeats,3,Venice Marco Polo Airport,VE05,Venice,IT-34,Cloudy,"9,438.08","5,864.55",0,No Delay,USW43HR,9.831332169,589.88,Itami Airport,ITM,Osaka,JP,SE-BD,Sunny,IT,FALSE,FALSE
"Sep 14, 2023 @ 12:24:28.000",264.002,Logstash Airways,3,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA-ON,Clear,"5,042.03","3,132.97",0,No Delay,VQI46K3,4.943167502,296.59,Mariscal Sucre International Airport,UIO,Quito,EC,EC-P,Rain,CA,FALSE,FALSE
"Sep 14, 2023 @ 12:16:39.000",327.344,Logstash Airways,3,Milano Linate Airport,MI11,Milan,IT-25,Sunny,"9,835.36","6,111.41",75,Security Delay,WWVEM5X,9.87750668,592.65,Mariscal Sucre International Airport,UIO,Quito,EC,SE-BD,Hail,IT,TRUE,FALSE
"Sep 14, 2023 @ 12:15:14.000",897.487,Logstash Airways,3,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Damaging Wind,"2,182.33","1,356.04",45,Weather Delay,WGMKIAU,3.781012142,226.861,New Chitose Airport,CTS,Chitose / Tomakomai,JP,SE-BD,Heavy Fog,CN,TRUE,TRUE
"Sep 14, 2023 @ 11:58:47.000",519.221,JetBeats,3,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,604.978,375.916,0,No Delay,Q1SLBPP,0.630185599,37.811,Vienna International Airport,VIE,Vienna,AT,AT-9,Thunder & Lightning,CH,FALSE,FALSE
"Sep 14, 2023 @ 11:53:22.000",470.782,Logstash Airways,3,Chhatrapati Shivaji International Airport,BOM,Mumbai,SE-BD,Hail,"6,304.31","3,917.32",0,No Delay,BSNZWGF,8.755989383,525.359,Bologna Guglielmo Marconi Airport,BO08,Bologna,IT,IT-45,Hail,IN,FALSE,FALSE
"Sep 14, 2023 @ 11:45:02.000",959.762,JetBeats,3,Munich Airport,MUC,Munich,DE-BY,Rain,"6,655.83","4,135.74",240,Carrier Delay,JMM24PB,14.08459667,845.076,Buffalo Niagara International Airport,BUF,Buffalo,US,US-NY,Thunder & Lightning,DE,TRUE,FALSE
"Sep 14, 2023 @ 11:38:54.000",737.886,Kibana Airlines,3,Verona Villafranca Airport,VR10,Verona,IT-34,Thunder & Lightning,"9,678.09","6,013.69",0,No Delay,6JK7FKV,8.961193978,537.672,Tokyo Haneda International Airport,HND,Tokyo,JP,SE-BD,Sunny,IT,FALSE,FALSE
"Sep 14, 2023 @ 11:34:31.000",398.564,ES-Air,3,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Cloudy,"9,384.82","5,831.46",0,No Delay,Z008NDL,12.03182644,721.91,Indianapolis International Airport,IND,Indianapolis,US,US-IN,Clear,RU,FALSE,FALSE
"Sep 14, 2023 @ 11:28:35.000",850.725,ES-Air,3,Helsinki Vantaa Airport,HEL,Helsinki,FI-ES,Thunder & Lightning,"13,470.85","8,370.40",0,No Delay,XVXS3WD,13.20671796,792.403,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,SE-BD,Cloudy,FI,FALSE,FALSE
"Sep 14, 2023 @ 11:22:16.000",386.035,Logstash Airways,3,Milano Linate Airport,MI11,Milan,IT-25,Sunny,512.879,318.688,345,Weather Delay,Z9U6ISH,6.19989382,371.994,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,DE-HE,Clear,IT,TRUE,FALSE
"Sep 14, 2023 @ 11:21:19.000",568.05,JetBeats,3,Brisbane International Airport,BNE,Brisbane,SE-BD,Hail,"15,837.87","9,841.19",0,No Delay,75DEYUJ,23.99676557,"1,439.81",Bangor International Airport,BGR,Bangor,US,US-ME,Rain,AU,FALSE,FALSE
"Sep 14, 2023 @ 11:19:09.000",345.536,JetBeats,3,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Rain,"5,993.98","3,724.49",0,No Delay,VGSLCJP,6.659977472,399.599,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA,CA-ON,Rain,SE,FALSE,FALSE
"Sep 14, 2023 @ 11:08:32.000",955.761,JetBeats,3,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Hail,"17,006.48","10,567.34",0,No Delay,A1JLKTO,17.71507969,"1,062.91",Manchester Airport,MAN,Manchester,GB,GB-ENG,Sunny,AU,FALSE,FALSE
"Sep 14, 2023 @ 11:04:10.000",746.868,Kibana Airlines,3,Il Caravaggio International Airport,BG01,Bergamo,IT-25,Rain,"15,590.67","9,687.59",0,No Delay,A92MH88,19.98804017,"1,199.28",Adelaide International Airport,ADL,Adelaide,AU,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 14, 2023 @ 11:03:41.000",105.117,ES-Air,3,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Rain,59.72,37.109,0,No Delay,6JBLE79,0.049767014,2.986,Narita International Airport,NRT,Tokyo,JP,SE-BD,Cloudy,JP,FALSE,FALSE
"Sep 14, 2023 @ 10:53:21.000",926.358,ES-Air,3,Itami Airport,ITM,Osaka,SE-BD,Cloudy,"11,158.74","6,933.72",0,No Delay,OJQDSUZ,14.30608028,858.365,Huntsville International Carl T Jones Field,HSV,Huntsville,US,US-AL,Sunny,JP,FALSE,FALSE
"Sep 14, 2023 @ 10:52:14.000",843.994,ES-Air,3,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Sunny,"6,933.40","4,308.21",0,No Delay,SPOQSC3,6.419809653,385.189,Warsaw Chopin Airport,WAW,Warsaw,PL,PL-MZ,Sunny,CN,FALSE,FALSE
"Sep 14, 2023 @ 10:51:31.000",683.808,JetBeats,3,Lester B. Pearson International Airport,YYZ,Toronto,CA-ON,Sunny,"12,512.48","7,774.90",0,No Delay,DQRUI1P,16.04164087,962.499,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,SE-BD,Damaging Wind,CA,FALSE,FALSE
"Sep 14, 2023 @ 10:51:07.000",346.286,Kibana Airlines,3,Kempegowda International Airport,BLR,Bangalore,SE-BD,Cloudy,"6,984.54","4,339.99",0,No Delay,QJRR1CM,6.467169693,388.03,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,IT-62,Rain,IN,FALSE,FALSE
"Sep 14, 2023 @ 10:48:12.000",596.527,Logstash Airways,3,Oslo Gardermoen Airport,OSL,Oslo,NO-02,Cloudy,"6,886.23","4,278.91",0,No Delay,U4TNZIM,8.828502292,529.71,Greenville Spartanburg International Airport,GSP,Greenville,US,US-SC,Clear,NO,FALSE,FALSE
"Sep 14, 2023 @ 10:31:12.000",909.168,Logstash Airways,3,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Cloudy,"7,911.01","4,915.67",330,Carrier Delay,X0NEYGX,13.74063006,824.438,Turin Airport,TO11,Torino,IT,IT-21,Hail,RU,TRUE,TRUE
"Sep 14, 2023 @ 10:30:39.000",621.428,JetBeats,3,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA-MB,Rain,"7,446.43","4,627.00",255,Late Aircraft Delay,7UZLFR2,14.59226185,875.536,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Rain,CA,TRUE,FALSE
"Sep 14, 2023 @ 10:29:57.000",777.728,ES-Air,3,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Cloudy,"9,884.81","6,142.13",15,Late Aircraft Delay,GJ8AJIY,9.402598636,564.156,San Diego International Airport,SAN,San Diego,US,US-CA,Sunny,RU,TRUE,FALSE
"Sep 14, 2023 @ 10:27:20.000",238.509,ES-Air,3,Milano Linate Airport,MI11,Milan,IT-25,Sunny,470.184,292.159,0,No Delay,XCIZKI1,0.489775352,29.387,Leonardo da Vinci___Fiumicino Airport,RM11,Rome,IT,IT-62,Thunder & Lightning,IT,FALSE,TRUE
"Sep 14, 2023 @ 10:19:06.000",856.61,ES-Air,3,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Clear,"7,911.01","4,915.67",0,No Delay,W4RCOJC,10.98750675,659.25,Turin Airport,TO11,Torino,IT,IT-21,Cloudy,RU,FALSE,FALSE
"Sep 14, 2023 @ 10:15:39.000",918.741,ES-Air,3,Philadelphia International Airport,PHL,Philadelphia,US-PA,Damaging Wind,"6,766.10","4,204.26",0,No Delay,TVLKEBN,6.264905032,375.894,Helsinki Vantaa Airport,HEL,Helsinki,FI,FI-ES,Cloudy,US,FALSE,FALSE
"Sep 14, 2023 @ 10:15:33.000",269.473,JetBeats,3,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,SE-BD,Cloudy,"7,764.98","4,824.94",0,No Delay,X74PYPN,6.470820124,388.249,Chicago Midway International Airport,MDW,Chicago,US,US-IL,Clear,IT,FALSE,FALSE
